2012-06-09T16:31:19.862787+00:00,40.74795,-73.994712,5.4,2,Cash,2012-06-09T16:21:13.580003+00:00,40.74295,-74.004114,,,0.0,0,0.0,5.4,0.8,CMT
2012-08-14T21:54:50.01863+00:00,40.792385,-73.940449,15.4,1,Cash,2012-08-14T21:44:14.940659+00:00,40.747784,-73.996506,,,0.0,0,0.0,15.4,5.4,CMT
2012-07-06T17:22:57.404442+00:00,40.768108,-73.944535,6.1,5,CASH,2012-07-06T17:12:07.862531+00:00,40.75207,-73.95134,,,1.0,0,0.0,7.1,1.67,VTS
2012-07-22T04:20:45.142945+00:00,40.721812,-73.958122,12.9,1,CASH,2012-07-22T04:12:28.704958+00:00,40.729128,-74.001117,,,0.5,0,0.0,13.4,4.13,VTS
2012-07-11T11:49:03.034108+00:00,40.776075,-73.979757,7.7,1,CASH,2012-07-11T11:40:13.77461+00:00,40.756873,-73.9766,,,0.5,0,0.0,8.2,2.03,VTS
2012-09-18T08:11:57.381861+00:00,40.750478,-73.978623,6.5,1,CASH,2012-09-18T08:04:16.536019+00:00,40.750528,-73.994665,,,0.0,0,0.0,6.5,1.15,VTS
2012-07-28T06:10:05.57054+00:00,40.774042,-73.870838,22.1,1,CASH,2012-07-28T06:04:10.057143+00:00,40.772843,-73.955462,,,0.0,0,4.15,26.25,8.61,VTS
2012-03-06T09:17:08.719709+00:00,40.759317,-73.985112,5.7,5,Credit,2012-03-06T09:05:40.958118+00:00,40.757998,-73.976158,,,0.0,2,0.0,7.7,0.84,VTS
2012-03-28T19:54:01.039056+00:00,40.761585,-73.975072,6.1,2,CASH,2012-03-28T19:46:58.45386+00:00,40.764408,-73.988585,,,0.0,0,0.0,6.1,1.04,VTS
2012-10-17T11:43:49.819286+00:00,40.74733,-73.993722,3.7,5,CASH,2012-10-17T11:28:59.571708+00:00,40.740683,-74.001978,,,0.0,0,0.0,3.7,0.75,VTS
2012-09-19T11:42:46.213767+00:00,0.0,0.0,5.7,2,CASH,2012-09-19T11:33:49.445171+00:00,0.0,0.0,,,1.0,0,0.0,6.7,1.11,VTS
2012-10-17T21:52:24.351695+00:00,40.731687,-73.99031,11.7,1,Credit,2012-10-17T21:46:51.187166+00:00,40.686802,-73.996177,,,0.5,2,0.0,14.2,4.02,VTS
2012-03-03T05:59:59.711242+00:00,40.784233,-73.977605,9.3,1,CASH,2012-03-03T05:50:18.516934+00:00,40.745608,-74.005618,,,0.0,0,0.0,9.3,3.08,VTS
2012-09-19T03:08:14.920232+00:00,40.723839,-73.950905,15.3,2,Credit,2012-09-19T02:58:10.916544+00:00,40.769041,-73.951549,,,0.0,2,0.0,17.3,5.0,CMT
2012-09-18T05:09:58.87026+00:00,40.76272,-74.000088,7.7,2,CASH,2012-09-18T05:01:55.991861+00:00,40.76224,-73.979138,,,0.0,0,0.0,7.7,1.49,VTS
